STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
48,027,023116,1400000US48027023116,48027023116,231.16,Census Tract 231.16,TX,Bell County,Texas,CT,4344864,57392
48,027,021906,1400000US48027021906,48027021906,219.06,Census Tract 219.06,TX,Bell County,Texas,CT,3606239,2442
48,027,023118,1400000US48027023118,48027023118,231.18,Census Tract 231.18,TX,Bell County,Texas,CT,5265967,1473
48,027,020204,1400000US48027020204,48027020204,202.04,Census Tract 202.04,TX,Bell County,Texas,CT,153180687,13137679
48,027,021907,1400000US48027021907,48027021907,219.07,Census Tract 219.07,TX,Bell County,Texas,CT,3348210,3894
48,231,961101,1400000US48231961101,48231961101,9611.01,Census Tract 9611.01,TX,Hunt County,Texas,CT,52099218,41895
48,019,000302,1400000US48019000302,48019000302,3.02,Census Tract 3.02,TX,Bandera County,Texas,CT,153862311,195099
48,161,000101,1400000US48161000101,48161000101,1.01,Census Tract 1.01,TX,Freestone County,Texas,CT,307351166,19452371
48,013,960601,1400000US48013960601,48013960601,9606.01,Census Tract 9606.01,TX,Atascosa County,Texas,CT,125024147,126133
48,013,960404,1400000US48013960404,48013960404,9604.04,Census Tract 9604.04,TX,Atascosa County,Texas,CT,44156156,38017
48,013,960101,1400000US48013960101,48013960101,9601.01,Census Tract 9601.01,TX,Atascosa County,Texas,CT,160335578,47560
48,265,960602,1400000US48265960602,48265960602,9606.02,Census Tract 9606.02,TX,Kerr County,Texas,CT,4459391,4622
48,265,960303,1400000US48265960303,48265960303,9603.03,Census Tract 9603.03,TX,Kerr County,Texas,CT,10021972,27869
48,309,003711,1400000US48309003711,48309003711,37.11,Census Tract 37.11,TX,McLennan County,Texas,CT,11825169,0
48,309,004104,1400000US48309004104,48309004104,41.04,Census Tract 41.04,TX,McLennan County,Texas,CT,57687843,1180846
48,363,000402,1400000US48363000402,48363000402,4.02,Census Tract 4.02,TX,Palo Pinto County,Texas,CT,171668235,3918419
48,215,022503,1400000US48215022503,48215022503,225.03,Census Tract 225.03,TX,Hidalgo County,Texas,CT,5190910,0
48,215,022205,1400000US48215022205,48215022205,222.05,Census Tract 222.05,TX,Hidalgo County,Texas,CT,8513137,0
48,215,021310,1400000US48215021310,48215021310,213.10,Census Tract 213.10,TX,Hidalgo County,Texas,CT,2062847,42516
48,215,022009,1400000US48215022009,48215022009,220.09,Census Tract 220.09,TX,Hidalgo County,Texas,CT,4849899,0
48,215,020513,1400000US48215020513,48215020513,205.13,Census Tract 205.13,TX,Hidalgo County,Texas,CT,5275961,190533
48,215,021308,1400000US48215021308,48215021308,213.08,Census Tract 213.08,TX,Hidalgo County,Texas,CT,3759904,104125
48,215,023527,1400000US48215023527,48215023527,235.27,Census Tract 235.27,TX,Hidalgo County,Texas,CT,15121021,25176
48,215,024208,1400000US48215024208,48215024208,242.08,Census Tract 242.08,TX,Hidalgo County,Texas,CT,27789042,618545
48,071,710201,1400000US48071710201,48071710201,7102.01,Census Tract 7102.01,TX,Chambers County,Texas,CT,43570752,711022
48,187,210718,1400000US48187210718,48187210718,2107.18,Census Tract 2107.18,TX,Guadalupe County,Texas,CT,11422820,0
48,187,210903,1400000US48187210903,48187210903,2109.03,Census Tract 2109.03,TX,Guadalupe County,Texas,CT,213174826,700902
48,187,210510,1400000US48187210510,48187210510,2105.10,Census Tract 2105.10,TX,Guadalupe County,Texas,CT,12382659,933756
48,187,210513,1400000US48187210513,48187210513,2105.13,Census Tract 2105.13,TX,Guadalupe County,Texas,CT,15442079,486399
48,477,170202,1400000US48477170202,48477170202,1702.02,Census Tract 1702.02,TX,Washington County,Texas,CT,69378533,1048894
48,215,020729,1400000US48215020729,48215020729,207.29,Census Tract 207.29,TX,Hidalgo County,Texas,CT,1140755,0
48,215,020908,1400000US48215020908,48215020908,209.08,Census Tract 209.08,TX,Hidalgo County,Texas,CT,1209054,0
48,215,020905,1400000US48215020905,48215020905,209.05,Census Tract 209.05,TX,Hidalgo County,Texas,CT,2723336,0
48,215,024212,1400000US48215024212,48215024212,242.12,Census Tract 242.12,TX,Hidalgo County,Texas,CT,266390227,81253
48,215,022801,1400000US48215022801,48215022801,228.01,Census Tract 228.01,TX,Hidalgo County,Texas,CT,69102909,1747266
48,215,022109,1400000US48215022109,48215022109,221.09,Census Tract 221.09,TX,Hidalgo County,Texas,CT,10495984,42370
48,215,021315,1400000US48215021315,48215021315,213.15,Census Tract 213.15,TX,Hidalgo County,Texas,CT,1325817,0
48,215,024209,1400000US48215024209,48215024209,242.09,Census Tract 242.09,TX,Hidalgo County,Texas,CT,6854057,118830
48,215,022112,1400000US48215022112,48215022112,221.12,Census Tract 221.12,TX,Hidalgo County,Texas,CT,26641182,1510225
48,215,022302,1400000US48215022302,48215022302,223.02,Census Tract 223.02,TX,Hidalgo County,Texas,CT,6906303,0
48,215,023105,1400000US48215023105,48215023105,231.05,Census Tract 231.05,TX,Hidalgo County,Texas,CT,15085899,0
48,215,024124,1400000US48215024124,48215024124,241.24,Census Tract 241.24,TX,Hidalgo County,Texas,CT,9795289,0
48,215,021408,1400000US48215021408,48215021408,214.08,Census Tract 214.08,TX,Hidalgo County,Texas,CT,7270136,0
48,215,021309,1400000US48215021309,48215021309,213.09,Census Tract 213.09,TX,Hidalgo County,Texas,CT,15440227,623898
48,215,024207,1400000US48215024207,48215024207,242.07,Census Tract 242.07,TX,Hidalgo County,Texas,CT,4189244,0
48,215,024121,1400000US48215024121,48215024121,241.21,Census Tract 241.21,TX,Hidalgo County,Texas,CT,81810344,0
48,215,023806,1400000US48215023806,48215023806,238.06,Census Tract 238.06,TX,Hidalgo County,Texas,CT,6425729,0
48,215,020505,1400000US48215020505,48215020505,205.05,Census Tract 205.05,TX,Hidalgo County,Texas,CT,1358307,0
48,215,022011,1400000US48215022011,48215022011,220.11,Census Tract 220.11,TX,Hidalgo County,Texas,CT,7119299,0
48,215,023528,1400000US48215023528,48215023528,235.28,Census Tract 235.28,TX,Hidalgo County,Texas,CT,10595783,0
48,251,130217,1400000US48251130217,48251130217,1302.17,Census Tract 1302.17,TX,Johnson County,Texas,CT,1626958,0
48,245,007003,1400000US48245007003,48245007003,70.03,Census Tract 70.03,TX,Jefferson County,Texas,CT,1315939,11317
48,245,000311,1400000US48245000311,48245000311,3.11,Census Tract 3.11,TX,Jefferson County,Texas,CT,2814885,0
48,245,011401,1400000US48245011401,48245011401,114.01,Census Tract 114.01,TX,Jefferson County,Texas,CT,157368857,1610537
48,245,000313,1400000US48245000313,48245000313,3.13,Census Tract 3.13,TX,Jefferson County,Texas,CT,2764415,0
48,347,951002,1400000US48347951002,48347951002,9510.02,Census Tract 9510.02,TX,Nacogdoches County,Texas,CT,18478571,7969
48,347,951001,1400000US48347951001,48347951001,9510.01,Census Tract 9510.01,TX,Nacogdoches County,Texas,CT,2220948,0
48,005,000904,1400000US48005000904,48005000904,9.04,Census Tract 9.04,TX,Angelina County,Texas,CT,4692989,1803
48,005,000903,1400000US48005000903,48005000903,9.03,Census Tract 9.03,TX,Angelina County,Texas,CT,5182715,4758
48,005,000104,1400000US48005000104,48005000104,1.04,Census Tract 1.04,TX,Angelina County,Texas,CT,128993844,1556140
48,427,950403,1400000US48427950403,48427950403,9504.03,Census Tract 9504.03,TX,Starr County,Texas,CT,25945154,723981
48,221,160215,1400000US48221160215,48221160215,1602.15,Census Tract 1602.15,TX,Hood County,Texas,CT,7488169,2302933
48,221,160214,1400000US48221160214,48221160214,1602.14,Census Tract 1602.14,TX,Hood County,Texas,CT,13008476,1805364
48,469,001401,1400000US48469001401,48469001401,14.01,Census Tract 14.01,TX,Victoria County,Texas,CT,63860301,428375
48,251,130220,1400000US48251130220,48251130220,1302.20,Census Tract 1302.20,TX,Johnson County,Texas,CT,13519121,30906
48,181,001104,1400000US48181001104,48181001104,11.04,Census Tract 11.04,TX,Grayson County,Texas,CT,149291716,225977
48,181,000306,1400000US48181000306,48181000306,3.06,Census Tract 3.06,TX,Grayson County,Texas,CT,24504426,32001939
48,181,001902,1400000US48181001902,48181001902,19.02,Census Tract 19.02,TX,Grayson County,Texas,CT,248326106,12138529
48,181,001103,1400000US48181001103,48181001103,11.03,Census Tract 11.03,TX,Grayson County,Texas,CT,28340534,77453
48,215,021705,1400000US48215021705,48215021705,217.05,Census Tract 217.05,TX,Hidalgo County,Texas,CT,3426375,0
48,215,020406,1400000US48215020406,48215020406,204.06,Census Tract 204.06,TX,Hidalgo County,Texas,CT,13310976,0
48,215,023602,1400000US48215023602,48215023602,236.02,Census Tract 236.02,TX,Hidalgo County,Texas,CT,14714841,0
48,215,020728,1400000US48215020728,48215020728,207.28,Census Tract 207.28,TX,Hidalgo County,Texas,CT,1047113,0
48,215,024129,1400000US48215024129,48215024129,241.29,Census Tract 241.29,TX,Hidalgo County,Texas,CT,15334358,0
48,215,020733,1400000US48215020733,48215020733,207.33,Census Tract 207.33,TX,Hidalgo County,Texas,CT,1477571,0
48,215,023522,1400000US48215023522,48215023522,235.22,Census Tract 235.22,TX,Hidalgo County,Texas,CT,5047663,0
48,215,023536,1400000US48215023536,48215023536,235.36,Census Tract 235.36,TX,Hidalgo County,Texas,CT,4161374,0
48,215,023905,1400000US48215023905,48215023905,239.05,Census Tract 239.05,TX,Hidalgo County,Texas,CT,6086953,96137
48,091,310905,1400000US48091310905,48091310905,3109.05,Census Tract 3109.05,TX,Comal County,Texas,CT,60464255,368520
48,091,310904,1400000US48091310904,48091310904,3109.04,Census Tract 3109.04,TX,Comal County,Texas,CT,52710713,605845
48,469,001402,1400000US48469001402,48469001402,14.02,Census Tract 14.02,TX,Victoria County,Texas,CT,227186535,3183698
48,469,001607,1400000US48469001607,48469001607,16.07,Census Tract 16.07,TX,Victoria County,Texas,CT,377610797,101698
48,091,310613,1400000US48091310613,48091310613,3106.13,Census Tract 3106.13,TX,Comal County,Texas,CT,18310464,9139356
48,091,310706,1400000US48091310706,48091310706,3107.06,Census Tract 3107.06,TX,Comal County,Texas,CT,102617059,136506
48,091,310301,1400000US48091310301,48091310301,3103.01,Census Tract 3103.01,TX,Comal County,Texas,CT,3488917,572
48,473,680303,1400000US48473680303,48473680303,6803.03,Census Tract 6803.03,TX,Waller County,Texas,CT,139275570,565056
48,291,700302,1400000US48291700302,48291700302,7003.02,Census Tract 7003.02,TX,Liberty County,Texas,CT,145464237,78203
48,291,700802,1400000US48291700802,48291700802,7008.02,Census Tract 7008.02,TX,Liberty County,Texas,CT,43956055,262869
48,251,130415,1400000US48251130415,48251130415,1304.15,Census Tract 1304.15,TX,Johnson County,Texas,CT,48105434,766098
48,251,130414,1400000US48251130414,48251130414,1304.14,Census Tract 1304.14,TX,Johnson County,Texas,CT,45065618,2517595
48,251,130219,1400000US48251130219,48251130219,1302.19,Census Tract 1302.19,TX,Johnson County,Texas,CT,13395442,0
48,471,790401,1400000US48471790401,48471790401,7904.01,Census Tract 7904.01,TX,Walker County,Texas,CT,357091638,3930210
48,471,790301,1400000US48471790301,48471790301,7903.01,Census Tract 7903.01,TX,Walker County,Texas,CT,265773573,2138578
48,473,680501,1400000US48473680501,48473680501,6805.01,Census Tract 6805.01,TX,Waller County,Texas,CT,151244065,2667870
48,473,680302,1400000US48473680302,48473680302,6803.02,Census Tract 6803.02,TX,Waller County,Texas,CT,113243861,0
48,039,660609,1400000US48039660609,48039660609,6606.09,Census Tract 6606.09,TX,Brazoria County,Texas,CT,2535440,0
48,039,660603,1400000US48039660603,48039660603,6606.03,Census Tract 6606.03,TX,Brazoria County,Texas,CT,2977180,0
48,039,660805,1400000US48039660805,48039660805,6608.05,Census Tract 6608.05,TX,Brazoria County,Texas,CT,5086795,0
48,039,660707,1400000US48039660707,48039660707,6607.07,Census Tract 6607.07,TX,Brazoria County,Texas,CT,4170544,0
48,039,660902,1400000US48039660902,48039660902,6609.02,Census Tract 6609.02,TX,Brazoria County,Texas,CT,24296040,71702
48,039,660616,1400000US48039660616,48039660616,6606.16,Census Tract 6606.16,TX,Brazoria County,Texas,CT,5059867,86249
48,039,660703,1400000US48039660703,48039660703,6607.03,Census Tract 6607.03,TX,Brazoria County,Texas,CT,3261123,0
48,039,660403,1400000US48039660403,48039660403,6604.03,Census Tract 6604.03,TX,Brazoria County,Texas,CT,3733636,0
48,039,660803,1400000US48039660803,48039660803,6608.03,Census Tract 6608.03,TX,Brazoria County,Texas,CT,4123000,43337
48,215,020104,1400000US48215020104,48215020104,201.04,Census Tract 201.04,TX,Hidalgo County,Texas,CT,1110948,0
48,215,021313,1400000US48215021313,48215021313,213.13,Census Tract 213.13,TX,Hidalgo County,Texas,CT,18711484,0
48,215,024130,1400000US48215024130,48215024130,241.30,Census Tract 241.30,TX,Hidalgo County,Texas,CT,17074344,44645
48,419,950401,1400000US48419950401,48419950401,9504.01,Census Tract 9504.01,TX,Shelby County,Texas,CT,23254385,77623
48,213,950303,1400000US48213950303,48213950303,9503.03,Census Tract 9503.03,TX,Henderson County,Texas,CT,61301740,6300966
48,143,950301,1400000US48143950301,48143950301,9503.01,Census Tract 9503.01,TX,Erath County,Texas,CT,220016042,889167
48,143,950302,1400000US48143950302,48143950302,9503.02,Census Tract 9503.02,TX,Erath County,Texas,CT,236944494,1996506
48,015,760301,1400000US48015760301,48015760301,7603.01,Census Tract 7603.01,TX,Austin County,Texas,CT,104785413,1317743
48,321,730203,1400000US48321730203,48321730203,7302.03,Census Tract 7302.03,TX,Matagorda County,Texas,CT,263620845,1484208
48,213,950301,1400000US48213950301,48213950301,9503.01,Census Tract 9503.01,TX,Henderson County,Texas,CT,177560871,1728109
48,213,951401,1400000US48213951401,48213951401,9514.01,Census Tract 9514.01,TX,Henderson County,Texas,CT,104424536,18035534
48,213,950801,1400000US48213950801,48213950801,9508.01,Census Tract 9508.01,TX,Henderson County,Texas,CT,17642730,19390081
48,213,950302,1400000US48213950302,48213950302,9503.02,Census Tract 9503.02,TX,Henderson County,Texas,CT,115224806,2022538
48,373,210104,1400000US48373210104,48373210104,2101.04,Census Tract 2101.04,TX,Polk County,Texas,CT,446486149,681763
48,373,210105,1400000US48373210105,48373210105,2101.05,Census Tract 2101.05,TX,Polk County,Texas,CT,174152494,269364
48,373,210106,1400000US48373210106,48373210106,2101.06,Census Tract 2101.06,TX,Polk County,Texas,CT,124472973,3856821
48,373,210402,1400000US48373210402,48373210402,2104.02,Census Tract 2104.02,TX,Polk County,Texas,CT,360204060,173275
48,479,001724,1400000US48479001724,48479001724,17.24,Census Tract 17.24,TX,Webb County,Texas,CT,1662421,0
48,479,001828,1400000US48479001828,48479001828,18.28,Census Tract 18.28,TX,Webb County,Texas,CT,13195136,185168
48,189,950700,1400000US48189950700,48189950700,9507,Census Tract 9507,TX,Hale County,Texas,CT,512226814,37180
48,189,950400,1400000US48189950400,48189950400,9504,Census Tract 9504,TX,Hale County,Texas,CT,4510787,0
48,131,950500,1400000US48131950500,48131950500,9505,Census Tract 9505,TX,Duval County,Texas,CT,2678050257,1138070
48,245,010800,1400000US48245010800,48245010800,108,Census Tract 108,TX,Jefferson County,Texas,CT,17749097,2616881
48,245,005400,1400000US48245005400,48245005400,54,Census Tract 54,TX,Jefferson County,Texas,CT,1316022,94286
48,245,010300,1400000US48245010300,48245010300,103,Census Tract 103,TX,Jefferson County,Texas,CT,2042350,0
48,085,030409,1400000US48085030409,48085030409,304.09,Census Tract 304.09,TX,Collin County,Texas,CT,1475161,0
48,085,030545,1400000US48085030545,48085030545,305.45,Census Tract 305.45,TX,Collin County,Texas,CT,2617250,125457
48,085,030609,1400000US48085030609,48085030609,306.09,Census Tract 306.09,TX,Collin County,Texas,CT,6867812,15670
48,137,950300,1400000US48137950300,48137950300,9503,Census Tract 9503,TX,Edwards County,Texas,CT,5485263220,5196312
48,085,032019,1400000US48085032019,48085032019,320.19,Census Tract 320.19,TX,Collin County,Texas,CT,3316341,6035
48,193,950100,1400000US48193950100,48193950100,9501,Census Tract 9501,TX,Hamilton County,Texas,CT,584338879,354026
48,085,031008,1400000US48085031008,48085031008,310.08,Census Tract 310.08,TX,Collin County,Texas,CT,22740588,17364163
48,085,030102,1400000US48085030102,48085030102,301.02,Census Tract 301.02,TX,Collin County,Texas,CT,200441944,2109723
48,085,030101,1400000US48085030101,48085030101,301.01,Census Tract 301.01,TX,Collin County,Texas,CT,119235977,1249939
48,085,031675,1400000US48085031675,48085031675,316.75,Census Tract 316.75,TX,Collin County,Texas,CT,1350263,0
48,035,950100,1400000US48035950100,48035950100,9501,Census Tract 9501,TX,Bosque County,Texas,CT,1053988703,15502693
48,085,032014,1400000US48085032014,48085032014,320.14,Census Tract 320.14,TX,Collin County,Texas,CT,1529592,0
48,085,031005,1400000US48085031005,48085031005,310.05,Census Tract 310.05,TX,Collin County,Texas,CT,23592066,2561474
48,085,030535,1400000US48085030535,48085030535,305.35,Census Tract 305.35,TX,Collin County,Texas,CT,1381340,11876
48,085,031671,1400000US48085031671,48085031671,316.71,Census Tract 316.71,TX,Collin County,Texas,CT,737868,0
48,085,030544,1400000US48085030544,48085030544,305.44,Census Tract 305.44,TX,Collin County,Texas,CT,2587468,6013
48,085,030538,1400000US48085030538,48085030538,305.38,Census Tract 305.38,TX,Collin County,Texas,CT,2664002,0
48,085,031672,1400000US48085031672,48085031672,316.72,Census Tract 316.72,TX,Collin County,Texas,CT,3546582,91524
48,085,030539,1400000US48085030539,48085030539,305.39,Census Tract 305.39,TX,Collin County,Texas,CT,2641764,0
48,085,032018,1400000US48085032018,48085032018,320.18,Census Tract 320.18,TX,Collin County,Texas,CT,1749602,0
48,085,031724,1400000US48085031724,48085031724,317.24,Census Tract 317.24,TX,Collin County,Texas,CT,709733,0
48,085,031722,1400000US48085031722,48085031722,317.22,Census Tract 317.22,TX,Collin County,Texas,CT,730301,4684
48,375,013400,1400000US48375013400,48375013400,134,Census Tract 134,TX,Potter County,Texas,CT,43376891,8240
48,375,012600,1400000US48375012600,48375012600,126,Census Tract 126,TX,Potter County,Texas,CT,2564204,0
48,067,950400,1400000US48067950400,48067950400,9504,Census Tract 9504,TX,Cass County,Texas,CT,26741408,195637
48,039,662500,1400000US48039662500,48039662500,6625,Census Tract 6625,TX,Brazoria County,Texas,CT,93414339,4307651
48,013,960401,1400000US48013960401,48013960401,9604.01,Census Tract 9604.01,TX,Atascosa County,Texas,CT,52997336,16221
48,001,950500,1400000US48001950500,48001950500,9505,Census Tract 9505,TX,Anderson County,Texas,CT,23132052,99223
48,003,950200,1400000US48003950200,48003950200,9502,Census Tract 9502,TX,Andrews County,Texas,CT,5118685,0
48,039,662100,1400000US48039662100,48039662100,6621,Census Tract 6621,TX,Brazoria County,Texas,CT,135416703,10110113
48,005,000800,1400000US48005000800,48005000800,8,Census Tract 8,TX,Angelina County,Texas,CT,18951416,147966
48,157,673600,1400000US48157673600,48157673600,6736,Census Tract 6736,TX,Fort Bend County,Texas,CT,8597369,44519
48,157,671800,1400000US48157671800,48157671800,6718,Census Tract 6718,TX,Fort Bend County,Texas,CT,12752961,113033
48,085,031613,1400000US48085031613,48085031613,316.13,Census Tract 316.13,TX,Collin County,Texas,CT,3253710,0
48,085,031633,1400000US48085031633,48085031633,316.33,Census Tract 316.33,TX,Collin County,Texas,CT,1540771,0
48,201,343602,1400000US48201343602,48201343602,3436.02,Census Tract 3436.02,TX,Harris County,Texas,CT,5348901,160252
48,201,324102,1400000US48201324102,48201324102,3241.02,Census Tract 3241.02,TX,Harris County,Texas,CT,17128618,2826153
48,201,340202,1400000US48201340202,48201340202,3402.02,Census Tract 3402.02,TX,Harris County,Texas,CT,16302205,326802
48,397,040512,1400000US48397040512,48397040512,405.12,Census Tract 405.12,TX,Rockwall County,Texas,CT,5472111,30875
48,439,113950,1400000US48439113950,48439113950,1139.50,Census Tract 1139.50,TX,Tarrant County,Texas,CT,6209851,6881
48,439,113946,1400000US48439113946,48439113946,1139.46,Census Tract 1139.46,TX,Tarrant County,Texas,CT,1593979,4850
48,439,113931,1400000US48439113931,48439113931,1139.31,Census Tract 1139.31,TX,Tarrant County,Texas,CT,9439227,47280
48,439,113636,1400000US48439113636,48439113636,1136.36,Census Tract 1136.36,TX,Tarrant County,Texas,CT,808134,0
48,043,950400,1400000US48043950400,48043950400,9504,Census Tract 9504,TX,Brewster County,Texas,CT,4257417,0
48,199,030900,1400000US48199030900,48199030900,309,Census Tract 309,TX,Hardin County,Texas,CT,26118011,213981
48,179,950700,1400000US48179950700,48179950700,9507,Census Tract 9507,TX,Gray County,Texas,CT,3395156,0
48,069,950300,1400000US48069950300,48069950300,9503,Census Tract 9503,TX,Castro County,Texas,CT,1133321682,6416461
48,073,950700,1400000US48073950700,48073950700,9507,Census Tract 9507,TX,Cherokee County,Texas,CT,13217218,0
48,167,721800,1400000US48167721800,48167721800,7218,Census Tract 7218,TX,Galveston County,Texas,CT,14382896,1212686
48,167,724300,1400000US48167724300,48167724300,7243,Census Tract 7243,TX,Galveston County,Texas,CT,1595774,0
48,139,060704,1400000US48139060704,48139060704,607.04,Census Tract 607.04,TX,Ellis County,Texas,CT,53700026,1680761
48,085,031102,1400000US48085031102,48085031102,311.02,Census Tract 311.02,TX,Collin County,Texas,CT,123705522,18993411
48,085,031419,1400000US48085031419,48085031419,314.19,Census Tract 314.19,TX,Collin County,Texas,CT,17740716,5512
48,085,031335,1400000US48085031335,48085031335,313.35,Census Tract 313.35,TX,Collin County,Texas,CT,4576151,4397
48,085,031326,1400000US48085031326,48085031326,313.26,Census Tract 313.26,TX,Collin County,Texas,CT,18169965,44927
48,085,031416,1400000US48085031416,48085031416,314.16,Census Tract 314.16,TX,Collin County,Texas,CT,7508659,78320
48,085,031325,1400000US48085031325,48085031325,313.25,Census Tract 313.25,TX,Collin County,Texas,CT,3370078,19317
48,167,721301,1400000US48167721301,48167721301,7213.01,Census Tract 7213.01,TX,Galveston County,Texas,CT,4281465,107060
48,167,721208,1400000US48167721208,48167721208,7212.08,Census Tract 7212.08,TX,Galveston County,Texas,CT,2668525,107144
48,167,720510,1400000US48167720510,48167720510,7205.10,Census Tract 7205.10,TX,Galveston County,Texas,CT,1721904,0
48,167,720604,1400000US48167720604,48167720604,7206.04,Census Tract 7206.04,TX,Galveston County,Texas,CT,4564264,37074
48,037,010800,1400000US48037010800,48037010800,108,Census Tract 108,TX,Bowie County,Texas,CT,7117011,31452
48,037,011502,1400000US48037011502,48037011502,115.02,Census Tract 115.02,TX,Bowie County,Texas,CT,92104238,2086436
48,201,510902,1400000US48201510902,48201510902,5109.02,Census Tract 5109.02,TX,Harris County,Texas,CT,4040283,17355
48,201,232704,1400000US48201232704,48201232704,2327.04,Census Tract 2327.04,TX,Harris County,Texas,CT,3704072,146833
48,201,431901,1400000US48201431901,48201431901,4319.01,Census Tract 4319.01,TX,Harris County,Texas,CT,355011,0
48,201,312902,1400000US48201312902,48201312902,3129.02,Census Tract 3129.02,TX,Harris County,Texas,CT,964804,11475
48,201,411507,1400000US48201411507,48201411507,4115.07,Census Tract 4115.07,TX,Harris County,Texas,CT,303907,0
48,201,350103,1400000US48201350103,48201350103,3501.03,Census Tract 3501.03,TX,Harris County,Texas,CT,4393011,18774
48,201,341304,1400000US48201341304,48201341304,3413.04,Census Tract 3413.04,TX,Harris County,Texas,CT,10412630,479809
48,201,311002,1400000US48201311002,48201311002,3110.02,Census Tract 3110.02,TX,Harris County,Texas,CT,1493621,89511
48,201,552701,1400000US48201552701,48201552701,5527.01,Census Tract 5527.01,TX,Harris County,Texas,CT,2092628,8430
48,201,552802,1400000US48201552802,48201552802,5528.02,Census Tract 5528.02,TX,Harris County,Texas,CT,2848882,50080
48,201,250802,1400000US48201250802,48201250802,2508.02,Census Tract 2508.02,TX,Harris County,Texas,CT,3848699,2725809
48,201,250902,1400000US48201250902,48201250902,2509.02,Census Tract 2509.02,TX,Harris County,Texas,CT,8101312,4135145
48,201,410602,1400000US48201410602,48201410602,4106.02,Census Tract 4106.02,TX,Harris County,Texas,CT,378446,0
48,201,510202,1400000US48201510202,48201510202,5102.02,Census Tract 5102.02,TX,Harris County,Texas,CT,2632114,21348
48,201,510201,1400000US48201510201,48201510201,5102.01,Census Tract 5102.01,TX,Harris County,Texas,CT,906526,27962
48,201,233502,1400000US48201233502,48201233502,2335.02,Census Tract 2335.02,TX,Harris County,Texas,CT,1380711,0
48,201,433004,1400000US48201433004,48201433004,4330.04,Census Tract 4330.04,TX,Harris County,Texas,CT,506114,0
48,201,554202,1400000US48201554202,48201554202,5542.02,Census Tract 5542.02,TX,Harris County,Texas,CT,4165810,126325
48,201,554104,1400000US48201554104,48201554104,5541.04,Census Tract 5541.04,TX,Harris County,Texas,CT,1807331,5988
48,201,520502,1400000US48201520502,48201520502,5205.02,Census Tract 5205.02,TX,Harris County,Texas,CT,2884850,0
48,201,520604,1400000US48201520604,48201520604,5206.04,Census Tract 5206.04,TX,Harris County,Texas,CT,993745,0
48,201,453603,1400000US48201453603,48201453603,4536.03,Census Tract 4536.03,TX,Harris County,Texas,CT,1372897,0
48,201,433504,1400000US48201433504,48201433504,4335.04,Census Tract 4335.04,TX,Harris County,Texas,CT,914515,20165
48,201,433507,1400000US48201433507,48201433507,4335.07,Census Tract 4335.07,TX,Harris County,Texas,CT,475206,0
48,201,454901,1400000US48201454901,48201454901,4549.01,Census Tract 4549.01,TX,Harris County,Texas,CT,1073874,0
48,201,451502,1400000US48201451502,48201451502,4515.02,Census Tract 4515.02,TX,Harris County,Texas,CT,1219403,49893
48,157,672002,1400000US48157672002,48157672002,6720.02,Census Tract 6720.02,TX,Fort Bend County,Texas,CT,2654438,32541
48,157,672701,1400000US48157672701,48157672701,6727.01,Census Tract 6727.01,TX,Fort Bend County,Texas,CT,3158821,6197
48,029,191819,1400000US48029191819,48029191819,1918.19,Census Tract 1918.19,TX,Bexar County,Texas,CT,6213836,246
48,029,121911,1400000US48029121911,48029121911,1219.11,Census Tract 1219.11,TX,Bexar County,Texas,CT,13590891,10254
48,029,172009,1400000US48029172009,48029172009,1720.09,Census Tract 1720.09,TX,Bexar County,Texas,CT,10220935,5041
48,029,171929,1400000US48029171929,48029171929,1719.29,Census Tract 1719.29,TX,Bexar County,Texas,CT,1233520,2252
48,029,171928,1400000US48029171928,48029171928,1719.28,Census Tract 1719.28,TX,Bexar County,Texas,CT,3269648,6856
48,029,120402,1400000US48029120402,48029120402,1204.02,Census Tract 1204.02,TX,Bexar County,Texas,CT,2954937,0
48,029,120602,1400000US48029120602,48029120602,1206.02,Census Tract 1206.02,TX,Bexar County,Texas,CT,2049219,0
48,201,553101,1400000US48201553101,48201553101,5531.01,Census Tract 5531.01,TX,Harris County,Texas,CT,1867229,30246
48,201,240906,1400000US48201240906,48201240906,2409.06,Census Tract 2409.06,TX,Harris County,Texas,CT,3686020,52183
48,201,522102,1400000US48201522102,48201522102,5221.02,Census Tract 5221.02,TX,Harris County,Texas,CT,1408440,0
48,201,232405,1400000US48201232405,48201232405,2324.05,Census Tract 2324.05,TX,Harris County,Texas,CT,10676245,75809
48,201,430102,1400000US48201430102,48201430102,4301.02,Census Tract 4301.02,TX,Harris County,Texas,CT,2880039,34341
48,201,510602,1400000US48201510602,48201510602,5106.02,Census Tract 5106.02,TX,Harris County,Texas,CT,1195462,0
48,201,252202,1400000US48201252202,48201252202,2522.02,Census Tract 2522.02,TX,Harris County,Texas,CT,19215266,16736
48,453,043000,1400000US48453043000,48453043000,430,Census Tract 430,TX,Travis County,Texas,CT,5219681,0
48,453,041400,1400000US48453041400,48453041400,414,Census Tract 414,TX,Travis County,Texas,CT,1707593,0
48,453,035800,1400000US48453035800,48453035800,358,Census Tract 358,TX,Travis County,Texas,CT,23909526,6781838
